,y_train
7170,rec.sport.hockey
7171,rec.sport.hockey
7172,rec.sport.hockey
7173,rec.sport.hockey
7174,rec.sport.hockey
7175,rec.sport.hockey
7176,rec.sport.hockey
7177,rec.sport.hockey
7178,rec.sport.hockey
7179,rec.sport.hockey
7180,rec.sport.hockey
7181,rec.sport.hockey
7182,rec.sport.hockey
7183,rec.sport.hockey
7184,rec.sport.hockey
7185,rec.sport.hockey
7186,rec.sport.hockey
7187,rec.sport.hockey
7188,rec.sport.hockey
7189,rec.sport.hockey
7190,rec.sport.hockey
7191,rec.sport.hockey
7192,rec.sport.hockey
7193,rec.sport.hockey
7194,rec.sport.hockey
7195,rec.sport.hockey
7196,rec.sport.hockey
7197,rec.sport.hockey
7198,rec.sport.hockey
7199,rec.sport.hockey
7200,rec.sport.hockey
7201,rec.sport.hockey
7202,rec.sport.hockey
7203,rec.sport.hockey
7204,rec.sport.hockey
7205,rec.sport.hockey
7206,rec.sport.hockey
7207,rec.sport.hockey
7208,rec.sport.hockey
7209,rec.sport.hockey
7210,rec.sport.hockey
7211,rec.sport.hockey
7212,rec.sport.hockey
7213,rec.sport.hockey
7214,rec.sport.hockey
7215,rec.sport.hockey
7216,rec.sport.hockey
7217,rec.sport.hockey
7218,rec.sport.hockey
7219,rec.sport.hockey
7220,rec.sport.hockey
7221,rec.sport.hockey
7222,rec.sport.hockey
7223,rec.sport.hockey
7224,rec.sport.hockey
7225,rec.sport.hockey
7226,rec.sport.hockey
7227,rec.sport.hockey
7228,rec.sport.hockey
7229,rec.sport.hockey
7230,rec.sport.hockey
7231,rec.sport.hockey
7232,rec.sport.hockey
7233,rec.sport.hockey
7234,rec.sport.hockey
7235,rec.sport.hockey
7236,rec.sport.hockey
7237,rec.sport.hockey
7238,rec.sport.hockey
7239,rec.sport.hockey
7240,rec.sport.hockey
7241,rec.sport.hockey
7242,rec.sport.hockey
7243,rec.sport.hockey
7244,rec.sport.hockey
7245,rec.sport.hockey
7246,rec.sport.hockey
7247,rec.sport.hockey
7248,rec.sport.hockey
7249,rec.sport.hockey
7250,rec.sport.hockey
7251,rec.sport.hockey
7252,rec.sport.hockey
7253,rec.sport.hockey
7254,rec.sport.hockey
7255,rec.sport.hockey
7256,rec.sport.hockey
7257,rec.sport.hockey
7258,rec.sport.hockey
7259,rec.sport.hockey
7260,rec.sport.hockey
7261,rec.sport.hockey
7262,rec.sport.hockey
7263,rec.sport.hockey
7264,rec.sport.hockey
7265,rec.sport.hockey
7266,rec.sport.hockey
7267,rec.sport.hockey
7268,rec.sport.hockey
7269,rec.sport.hockey
7270,rec.sport.hockey
7271,rec.sport.hockey
7272,rec.sport.hockey
7273,rec.sport.hockey
7274,rec.sport.hockey
7275,rec.sport.hockey
7276,rec.sport.hockey
7277,rec.sport.hockey
7278,rec.sport.hockey
7279,rec.sport.hockey
7280,rec.sport.hockey
7281,rec.sport.hockey
7282,rec.sport.hockey
7283,rec.sport.hockey
7284,rec.sport.hockey
7285,rec.sport.hockey
7286,rec.sport.hockey
7287,rec.sport.hockey
7288,rec.sport.hockey
7289,rec.sport.hockey
7290,rec.sport.hockey
7291,rec.sport.hockey
7292,rec.sport.hockey
7293,rec.sport.hockey
7294,rec.sport.hockey
7295,rec.sport.hockey
7296,rec.sport.hockey
7297,rec.sport.hockey
7298,rec.sport.hockey
7299,rec.sport.hockey
7300,rec.sport.hockey
7301,rec.sport.hockey
7302,rec.sport.hockey
7303,rec.sport.hockey
7304,rec.sport.hockey
7305,rec.sport.hockey
7306,rec.sport.hockey
7307,rec.sport.hockey
7308,rec.sport.hockey
7309,rec.sport.hockey
7310,rec.sport.hockey
7311,rec.sport.hockey
7312,rec.sport.hockey
7313,rec.sport.hockey
7314,rec.sport.hockey
7315,rec.sport.hockey
7316,rec.sport.hockey
7317,rec.sport.hockey
7318,rec.sport.hockey
7319,rec.sport.hockey
7320,rec.sport.hockey
7321,rec.sport.hockey
7322,rec.sport.hockey
7323,rec.sport.hockey
7324,rec.sport.hockey
7325,rec.sport.hockey
7326,rec.sport.hockey
7327,rec.sport.hockey
7328,rec.sport.hockey
7329,rec.sport.hockey
7330,rec.sport.hockey
7331,rec.sport.hockey
7332,rec.sport.hockey
7333,rec.sport.hockey
7334,rec.sport.hockey
7335,rec.sport.hockey
7336,rec.sport.hockey
7337,rec.sport.hockey
7338,rec.sport.hockey
7339,rec.sport.hockey
7340,rec.sport.hockey
7341,rec.sport.hockey
7342,rec.sport.hockey
7343,rec.sport.hockey
7344,rec.sport.hockey
7345,rec.sport.hockey
7346,rec.sport.hockey
7347,rec.sport.hockey
7348,rec.sport.hockey
7349,rec.sport.hockey
7350,rec.sport.hockey
7351,rec.sport.hockey
7352,rec.sport.hockey
7353,rec.sport.hockey
7354,rec.sport.hockey
7355,rec.sport.hockey
7356,rec.sport.hockey
7357,rec.sport.hockey
7358,rec.sport.hockey
7359,rec.sport.hockey
7360,rec.sport.hockey
7361,rec.sport.hockey
7362,rec.sport.hockey
7363,rec.sport.hockey
7364,rec.sport.hockey
7365,rec.sport.hockey
7366,rec.sport.hockey
7367,rec.sport.hockey
7368,rec.sport.hockey
7369,rec.sport.hockey
7370,rec.sport.hockey
7371,rec.sport.hockey
7372,rec.sport.hockey
7373,rec.sport.hockey
7374,rec.sport.hockey
7375,rec.sport.hockey
7376,rec.sport.hockey
7377,rec.sport.hockey
7378,rec.sport.hockey
7379,rec.sport.hockey
7380,rec.sport.hockey
7381,rec.sport.hockey
7382,rec.sport.hockey
7383,rec.sport.hockey
7384,rec.sport.hockey
7385,rec.sport.hockey
7386,rec.sport.hockey
7387,rec.sport.hockey
7388,rec.sport.hockey
7389,rec.sport.hockey
7390,rec.sport.hockey
7391,rec.sport.hockey
7392,rec.sport.hockey
7393,rec.sport.hockey
7394,rec.sport.hockey
7395,rec.sport.hockey
7396,rec.sport.hockey
7397,rec.sport.hockey
7398,rec.sport.hockey
7399,rec.sport.hockey
7400,rec.sport.hockey
7401,rec.sport.hockey
7402,rec.sport.hockey
7403,rec.sport.hockey
7404,rec.sport.hockey
7405,rec.sport.hockey
7406,rec.sport.hockey
7407,rec.sport.hockey
7408,rec.sport.hockey
7409,rec.sport.hockey
7410,rec.sport.hockey
7411,rec.sport.hockey
7412,rec.sport.hockey
7413,rec.sport.hockey
7414,rec.sport.hockey
7415,rec.sport.hockey
7416,rec.sport.hockey
7417,rec.sport.hockey
7418,rec.sport.hockey
7419,rec.sport.hockey
7420,rec.sport.hockey
7421,rec.sport.hockey
7422,rec.sport.hockey
7423,rec.sport.hockey
7424,rec.sport.hockey
7425,rec.sport.hockey
7426,rec.sport.hockey
7427,rec.sport.hockey
7428,rec.sport.hockey
7429,rec.sport.hockey
7430,rec.sport.hockey
7431,rec.sport.hockey
7432,rec.sport.hockey
7433,rec.sport.hockey
7434,rec.sport.hockey
7435,rec.sport.hockey
7436,rec.sport.hockey
7437,rec.sport.hockey
7438,rec.sport.hockey
7439,rec.sport.hockey
7440,rec.sport.hockey
7441,rec.sport.hockey
7442,rec.sport.hockey
7443,rec.sport.hockey
7444,rec.sport.hockey
7445,rec.sport.hockey
7446,rec.sport.hockey
7447,rec.sport.hockey
7448,rec.sport.hockey
7449,rec.sport.hockey
7450,rec.sport.hockey
7451,rec.sport.hockey
7452,rec.sport.hockey
7453,rec.sport.hockey
7454,rec.sport.hockey
7455,rec.sport.hockey
7456,rec.sport.hockey
7457,rec.sport.hockey
7458,rec.sport.hockey
7459,rec.sport.hockey
7460,rec.sport.hockey
7461,rec.sport.hockey
7462,rec.sport.hockey
7463,rec.sport.hockey
7464,rec.sport.hockey
7465,rec.sport.hockey
7466,rec.sport.hockey
7467,rec.sport.hockey
7468,rec.sport.hockey
7469,rec.sport.hockey
7470,rec.sport.hockey
7471,rec.sport.hockey
7472,rec.sport.hockey
7473,rec.sport.hockey
7474,rec.sport.hockey
7475,rec.sport.hockey
7476,rec.sport.hockey
7477,rec.sport.hockey
7478,rec.sport.hockey
7479,rec.sport.hockey
7480,rec.sport.hockey
7481,rec.sport.hockey
7482,rec.sport.hockey
7483,rec.sport.hockey
7484,rec.sport.hockey
7485,rec.sport.hockey
7486,rec.sport.hockey
7487,rec.sport.hockey
7488,rec.sport.hockey
7489,rec.sport.hockey
7490,rec.sport.hockey
7491,rec.sport.hockey
7492,rec.sport.hockey
7493,rec.sport.hockey
7494,rec.sport.hockey
7495,rec.sport.hockey
7496,rec.sport.hockey
7497,rec.sport.hockey
7498,rec.sport.hockey
7499,rec.sport.hockey
7500,rec.sport.hockey
7501,rec.sport.hockey
7502,rec.sport.hockey
7503,rec.sport.hockey
7504,rec.sport.hockey
7505,rec.sport.hockey
7506,rec.sport.hockey
7507,rec.sport.hockey
7508,rec.sport.hockey
7509,rec.sport.hockey
7510,rec.sport.hockey
7511,rec.sport.hockey
7512,rec.sport.hockey
7513,rec.sport.hockey
7514,rec.sport.hockey
7515,rec.sport.hockey
7516,rec.sport.hockey
7517,rec.sport.hockey
7518,rec.sport.hockey
7519,rec.sport.hockey
7520,rec.sport.hockey
7521,rec.sport.hockey
7522,rec.sport.hockey
7523,rec.sport.hockey
7524,rec.sport.hockey
7525,rec.sport.hockey
7526,rec.sport.hockey
7527,rec.sport.hockey
7528,rec.sport.hockey
7529,rec.sport.hockey
7530,rec.sport.hockey
7531,rec.sport.hockey
7532,rec.sport.hockey
7533,rec.sport.hockey
7534,rec.sport.hockey
7535,rec.sport.hockey
7536,rec.sport.hockey
7537,rec.sport.hockey
7538,rec.sport.hockey
7539,rec.sport.hockey
7540,rec.sport.hockey
7541,rec.sport.hockey
7542,rec.sport.hockey
7543,rec.sport.hockey
7544,rec.sport.hockey
7545,rec.sport.hockey
7546,rec.sport.hockey
7547,rec.sport.hockey
7548,rec.sport.hockey
7549,rec.sport.hockey
7550,rec.sport.hockey
7551,rec.sport.hockey
7552,rec.sport.hockey
7553,rec.sport.hockey
7554,rec.sport.hockey
7555,rec.sport.hockey
7556,rec.sport.hockey
7557,rec.sport.hockey
7558,rec.sport.hockey
7559,rec.sport.hockey
7560,rec.sport.hockey
7561,rec.sport.hockey
7562,rec.sport.hockey
7563,rec.sport.hockey
7564,rec.sport.hockey
7565,rec.sport.hockey
7566,rec.sport.hockey
7567,rec.sport.hockey
7568,rec.sport.hockey
7569,rec.sport.hockey
7570,rec.sport.hockey
7571,rec.sport.hockey
7572,rec.sport.hockey
7573,rec.sport.hockey
7574,rec.sport.hockey
7575,rec.sport.hockey
7576,rec.sport.hockey
7577,rec.sport.hockey
7578,rec.sport.hockey
7579,rec.sport.hockey
7580,rec.sport.hockey
7581,rec.sport.hockey
7582,rec.sport.hockey
7583,rec.sport.hockey
7584,rec.sport.hockey
7585,rec.sport.hockey
7586,rec.sport.hockey
7587,rec.sport.hockey
7588,rec.sport.hockey
7589,rec.sport.hockey
7590,rec.sport.hockey
7591,rec.sport.hockey
7592,rec.sport.hockey
7593,rec.sport.hockey
7594,rec.sport.hockey
7595,rec.sport.hockey
7596,rec.sport.hockey
7597,rec.sport.hockey
7598,rec.sport.hockey
7599,rec.sport.hockey
7600,rec.sport.hockey
7601,rec.sport.hockey
7602,rec.sport.hockey
7603,rec.sport.hockey
7604,rec.sport.hockey
7605,rec.sport.hockey
7606,rec.sport.hockey
7607,rec.sport.hockey
7608,rec.sport.hockey
7609,rec.sport.hockey
7610,rec.sport.hockey
7611,rec.sport.hockey
7612,rec.sport.hockey
7613,rec.sport.hockey
7614,rec.sport.hockey
7615,rec.sport.hockey
7616,rec.sport.hockey
7617,rec.sport.hockey
7618,rec.sport.hockey
7619,rec.sport.hockey
7620,rec.sport.hockey
7621,rec.sport.hockey
7622,rec.sport.hockey
7623,rec.sport.hockey
7624,rec.sport.hockey
7625,rec.sport.hockey
7626,rec.sport.hockey
7627,rec.sport.hockey
7628,rec.sport.hockey
7629,rec.sport.hockey
7630,rec.sport.hockey
7631,rec.sport.hockey
7632,rec.sport.hockey
7633,rec.sport.hockey
7634,rec.sport.hockey
7635,rec.sport.hockey
7636,rec.sport.hockey
7637,rec.sport.hockey
7638,rec.sport.hockey
7639,rec.sport.hockey
7640,rec.sport.hockey
7641,rec.sport.hockey
7642,rec.sport.hockey
7643,rec.sport.hockey
7644,rec.sport.hockey
7645,rec.sport.hockey
7646,rec.sport.hockey
7647,rec.sport.hockey
7648,rec.sport.hockey
7649,rec.sport.hockey
7650,rec.sport.hockey
7651,rec.sport.hockey
7652,rec.sport.hockey
7653,rec.sport.hockey
7654,rec.sport.hockey
7655,rec.sport.hockey
7656,rec.sport.hockey
7657,rec.sport.hockey
7658,rec.sport.hockey
7659,rec.sport.hockey
7660,rec.sport.hockey
7661,rec.sport.hockey
7662,rec.sport.hockey
7663,rec.sport.hockey
7664,rec.sport.hockey
7665,rec.sport.hockey
7666,rec.sport.hockey
7667,rec.sport.hockey
7668,rec.sport.hockey
7669,rec.sport.hockey
7670,rec.sport.hockey
7671,rec.sport.hockey
7672,rec.sport.hockey
7673,rec.sport.hockey
7674,rec.sport.hockey
7675,rec.sport.hockey
7676,rec.sport.hockey
7677,rec.sport.hockey
7678,rec.sport.hockey
7679,rec.sport.hockey
7680,rec.sport.hockey
7681,rec.sport.hockey
7682,rec.sport.hockey
7683,rec.sport.hockey
7684,rec.sport.hockey
7685,rec.sport.hockey
7686,rec.sport.hockey
7687,rec.sport.hockey
7688,rec.sport.hockey
7689,rec.sport.hockey
7690,rec.sport.hockey
7691,rec.sport.hockey
7692,rec.sport.hockey
7693,rec.sport.hockey
7694,rec.sport.hockey
7695,rec.sport.hockey
7696,rec.sport.hockey
7697,rec.sport.hockey
7698,rec.sport.hockey
7699,rec.sport.hockey
7700,sci.crypt
7701,sci.crypt
7702,sci.crypt
7703,sci.crypt
7704,sci.crypt
7705,sci.crypt
7706,sci.crypt
7707,sci.crypt
7708,sci.crypt
7709,sci.crypt
7710,sci.crypt
7711,sci.crypt
7712,sci.crypt
7713,sci.crypt
7714,sci.crypt
7715,sci.crypt
7716,sci.crypt
7717,sci.crypt
7718,sci.crypt
7719,sci.crypt
7720,sci.crypt
7721,sci.crypt
7722,sci.crypt
7723,sci.crypt
7724,sci.crypt
7725,sci.crypt
7726,sci.crypt
7727,sci.crypt
7728,sci.crypt
7729,sci.crypt
7730,sci.crypt
7731,sci.crypt
7732,sci.crypt
7733,sci.crypt
7734,sci.crypt
7735,sci.crypt
7736,sci.crypt
7737,sci.crypt
7738,sci.crypt
7739,sci.crypt
7740,sci.crypt
7741,sci.crypt
7742,sci.crypt
7743,sci.crypt
7744,sci.crypt
7745,sci.crypt
7746,sci.crypt
7747,sci.crypt
7748,sci.crypt
7749,sci.crypt
7750,sci.crypt
7751,sci.crypt
7752,sci.crypt
7753,sci.crypt
7754,sci.crypt
7755,sci.crypt
7756,sci.crypt
7757,sci.crypt
7758,sci.crypt
7759,sci.crypt
7760,sci.crypt
7761,sci.crypt
7762,sci.crypt
7763,sci.crypt
7764,sci.crypt
7765,sci.crypt
7766,sci.crypt
7767,sci.crypt
7768,sci.crypt
7769,sci.crypt
7770,sci.crypt
7771,sci.crypt
7772,sci.crypt
7773,sci.crypt
7774,sci.crypt
7775,sci.crypt
7776,sci.crypt
7777,sci.crypt
7778,sci.crypt
7779,sci.crypt
7780,sci.crypt
7781,sci.crypt
7782,sci.crypt
7783,sci.crypt
7784,sci.crypt
7785,sci.crypt
7786,sci.crypt
7787,sci.crypt
7788,sci.crypt
7789,sci.crypt
7790,sci.crypt
7791,sci.crypt
7792,sci.crypt
7793,sci.crypt
7794,sci.crypt
7795,sci.crypt
7796,sci.crypt
7797,sci.crypt
7798,sci.crypt
7799,sci.crypt
7800,sci.crypt
7801,sci.crypt
7802,sci.crypt
7803,sci.crypt
7804,sci.crypt
7805,sci.crypt
7806,sci.crypt
7807,sci.crypt
7808,sci.crypt
7809,sci.crypt
7810,sci.crypt
7811,sci.crypt
7812,sci.crypt
7813,sci.crypt
7814,sci.crypt
7815,sci.crypt
7816,sci.crypt
7817,sci.crypt
7818,sci.crypt
7819,sci.crypt
7820,sci.crypt
7821,sci.crypt
7822,sci.crypt
7823,sci.crypt
7824,sci.crypt
7825,sci.crypt
7826,sci.crypt
7827,sci.crypt
7828,sci.crypt
7829,sci.crypt
7830,sci.crypt
7831,sci.crypt
7832,sci.crypt
7833,sci.crypt
7834,sci.crypt
7835,sci.crypt
7836,sci.crypt
7837,sci.crypt
7838,sci.crypt
7839,sci.crypt
7840,sci.crypt
7841,sci.crypt
7842,sci.crypt
7843,sci.crypt
7844,sci.crypt
7845,sci.crypt
7846,sci.crypt
7847,sci.crypt
7848,sci.crypt
7849,sci.crypt
7850,sci.crypt
7851,sci.crypt
7852,sci.crypt
7853,sci.crypt
7854,sci.crypt
7855,sci.crypt
7856,sci.crypt
7857,sci.crypt
7858,sci.crypt
7859,sci.crypt
7860,sci.crypt
7861,sci.crypt
7862,sci.crypt
7863,sci.crypt
7864,sci.crypt
7865,sci.crypt
7866,sci.crypt
7867,sci.crypt
7868,sci.crypt
7869,sci.crypt
7870,sci.crypt
7871,sci.crypt
7872,sci.crypt
7873,sci.crypt
7874,sci.crypt
7875,sci.crypt
7876,sci.crypt
7877,sci.crypt
7878,sci.crypt
7879,sci.crypt
7880,sci.crypt
7881,sci.crypt
7882,sci.crypt
7883,sci.crypt
7884,sci.crypt
7885,sci.crypt
7886,sci.crypt
7887,sci.crypt
7888,sci.crypt
7889,sci.crypt
7890,sci.crypt
7891,sci.crypt
7892,sci.crypt
7893,sci.crypt
7894,sci.crypt
7895,sci.crypt
7896,sci.crypt
7897,sci.crypt
7898,sci.crypt
7899,sci.crypt
7900,sci.crypt
7901,sci.crypt
7902,sci.crypt
7903,sci.crypt
7904,sci.crypt
7905,sci.crypt
7906,sci.crypt
7907,sci.crypt
7908,sci.crypt
7909,sci.crypt
7910,sci.crypt
7911,sci.crypt
7912,sci.crypt
7913,sci.crypt
7914,sci.crypt
7915,sci.crypt
7916,sci.crypt
7917,sci.crypt
7918,sci.crypt
7919,sci.crypt
7920,sci.crypt
7921,sci.crypt
7922,sci.crypt
7923,sci.crypt
7924,sci.crypt
7925,sci.crypt
7926,sci.crypt
7927,sci.crypt
7928,sci.crypt
7929,sci.crypt
7930,sci.crypt
7931,sci.crypt
7932,sci.crypt
7933,sci.crypt
7934,sci.crypt
7935,sci.crypt
7936,sci.crypt
7937,sci.crypt
7938,sci.crypt
7939,sci.crypt
7940,sci.crypt
7941,sci.crypt
7942,sci.crypt
7943,sci.crypt
7944,sci.crypt
7945,sci.crypt
7946,sci.crypt
7947,sci.crypt
7948,sci.crypt
7949,sci.crypt
7950,sci.crypt
7951,sci.crypt
7952,sci.crypt
7953,sci.crypt
7954,sci.crypt
7955,sci.crypt
7956,sci.crypt
7957,sci.crypt
7958,sci.crypt
7959,sci.crypt
7960,sci.crypt
7961,sci.crypt
7962,sci.crypt
7963,sci.crypt
7964,sci.crypt
7965,sci.crypt
7966,sci.crypt
7967,sci.crypt
7968,sci.crypt
7969,sci.crypt
7970,sci.crypt
7971,sci.crypt
7972,sci.crypt
7973,sci.crypt
7974,sci.crypt
7975,sci.crypt
7976,sci.crypt
7977,sci.crypt
7978,sci.crypt
7979,sci.crypt
7980,sci.crypt
7981,sci.crypt
7982,sci.crypt
7983,sci.crypt
7984,sci.crypt
7985,sci.crypt
7986,sci.crypt
7987,sci.crypt
7988,sci.crypt
7989,sci.crypt
7990,sci.crypt
7991,sci.crypt
7992,sci.crypt
7993,sci.crypt
7994,sci.crypt
7995,sci.crypt
7996,sci.crypt
7997,sci.crypt
7998,sci.crypt
7999,sci.crypt
8000,sci.crypt
8001,sci.crypt
8002,sci.crypt
8003,sci.crypt
8004,sci.crypt
8005,sci.crypt
8006,sci.crypt
8007,sci.crypt
8008,sci.crypt
8009,sci.crypt
8010,sci.crypt
8011,sci.crypt
8012,sci.crypt
8013,sci.crypt
8014,sci.crypt
8015,sci.crypt
8016,sci.crypt
8017,sci.crypt
8018,sci.crypt
8019,sci.crypt
8020,sci.crypt
8021,sci.crypt
8022,sci.crypt
8023,sci.crypt
8024,sci.crypt
8025,sci.crypt
8026,sci.crypt
8027,sci.crypt
8028,sci.crypt
8029,sci.crypt
8030,sci.crypt
8031,sci.crypt
8032,sci.crypt
8033,sci.crypt
8034,sci.crypt
8035,sci.crypt
8036,sci.crypt
8037,sci.crypt
8038,sci.crypt
8039,sci.crypt
8040,sci.crypt
8041,sci.crypt
8042,sci.crypt
8043,sci.crypt
8044,sci.crypt
8045,sci.crypt
8046,sci.crypt
8047,sci.crypt
8048,sci.crypt
8049,sci.crypt
8050,sci.crypt
8051,sci.crypt
8052,sci.crypt
8053,sci.crypt
8054,sci.crypt
8055,sci.crypt
8056,sci.crypt
8057,sci.crypt
8058,sci.crypt
8059,sci.crypt
8060,sci.crypt
8061,sci.crypt
8062,sci.crypt
8063,sci.crypt
8064,sci.crypt
8065,sci.crypt
8066,sci.crypt
8067,sci.crypt
8068,sci.crypt
8069,sci.crypt
8070,sci.crypt
8071,sci.crypt
8072,sci.crypt
8073,sci.crypt
8074,sci.crypt
8075,sci.crypt
8076,sci.crypt
8077,sci.crypt
8078,sci.crypt
8079,sci.crypt
8080,sci.crypt
8081,sci.crypt
8082,sci.crypt
8083,sci.crypt
8084,sci.crypt
8085,sci.crypt
8086,sci.crypt
8087,sci.crypt
8088,sci.crypt
8089,sci.crypt
8090,sci.crypt
8091,sci.crypt
8092,sci.crypt
8093,sci.crypt
8094,sci.crypt
8095,sci.crypt
8096,sci.crypt
8097,sci.crypt
8098,sci.crypt
8099,sci.crypt
8100,sci.crypt
8101,sci.crypt
8102,sci.crypt
8103,sci.crypt
8104,sci.crypt
8105,sci.crypt
8106,sci.crypt
8107,sci.crypt
8108,sci.crypt
8109,sci.crypt
8110,sci.crypt
8111,sci.crypt
8112,sci.crypt
8113,sci.crypt
8114,sci.crypt
8115,sci.crypt
8116,sci.crypt
8117,sci.crypt
8118,sci.crypt
8119,sci.crypt
8120,sci.crypt
8121,sci.crypt
8122,sci.crypt
8123,sci.crypt
8124,sci.crypt
8125,sci.crypt
8126,sci.crypt
8127,sci.crypt
8128,sci.crypt
8129,sci.crypt
8130,sci.crypt
8131,sci.crypt
8132,sci.crypt
8133,sci.crypt
8134,sci.crypt
8135,sci.crypt
8136,sci.crypt
8137,sci.crypt
8138,sci.crypt
8139,sci.crypt
8140,sci.crypt
8141,sci.crypt
8142,sci.crypt
8143,sci.crypt
8144,sci.crypt
8145,sci.crypt
8146,sci.crypt
8147,sci.crypt
8148,sci.crypt
8149,sci.crypt
8150,sci.crypt
8151,sci.crypt
8152,sci.crypt
8153,sci.crypt
8154,sci.crypt
8155,sci.crypt
8156,sci.crypt
8157,sci.crypt
8158,sci.crypt
8159,sci.crypt
8160,sci.crypt
8161,sci.crypt
8162,sci.crypt
8163,sci.crypt
8164,sci.crypt
8165,sci.crypt
8166,sci.crypt
8167,sci.crypt
8168,sci.crypt
8169,sci.crypt
8170,sci.crypt
8171,sci.crypt
8172,sci.crypt
8173,sci.crypt
8174,sci.crypt
8175,sci.crypt
8176,sci.crypt
8177,sci.crypt
8178,sci.crypt
8179,sci.crypt
8180,sci.crypt
8181,sci.crypt
8182,sci.crypt
8183,sci.crypt
8184,sci.crypt
8185,sci.crypt
8186,sci.crypt
8187,sci.crypt
8188,sci.crypt
8189,sci.crypt
8190,sci.crypt
8191,sci.crypt
8192,sci.crypt
8193,sci.crypt
8194,sci.crypt
8195,sci.crypt
8196,sci.crypt
8197,sci.crypt
8198,sci.crypt
8199,sci.crypt
8200,sci.crypt
8201,sci.crypt
8202,sci.crypt
8203,sci.crypt
8204,sci.crypt
8205,sci.crypt
8206,sci.crypt
8207,sci.crypt
8208,sci.crypt
8209,sci.crypt
8210,sci.crypt
8211,sci.crypt
8212,sci.crypt
8213,sci.crypt
8214,sci.crypt
8215,sci.crypt
8216,sci.crypt
8217,sci.crypt
8218,sci.crypt
8219,sci.crypt
8220,sci.crypt
8221,sci.crypt
8222,sci.crypt
8223,sci.crypt
8224,sci.crypt
8225,sci.crypt
8226,sci.crypt
8227,sci.crypt
8228,sci.crypt
8229,sci.crypt
8230,sci.crypt
8231,sci.crypt
8232,sci.crypt
8233,sci.crypt
8234,sci.crypt
8235,sci.crypt
8236,sci.crypt
8237,sci.crypt
8238,sci.crypt
8239,sci.crypt
8240,sci.crypt
8241,sci.crypt
8242,sci.crypt
8243,sci.crypt
8244,sci.crypt
8245,sci.crypt
8246,sci.crypt
8247,sci.crypt
8248,sci.crypt
8249,sci.crypt
8250,sci.crypt
8251,sci.crypt
8252,sci.crypt
8253,sci.crypt
8254,sci.crypt
8255,sci.crypt
8256,sci.crypt
8257,sci.crypt
8258,sci.crypt
8259,sci.crypt
8260,sci.crypt
8261,sci.crypt
8262,sci.crypt
8263,sci.crypt
8264,sci.crypt
8265,sci.crypt
8266,sci.crypt
8267,sci.crypt
8268,sci.crypt
8269,sci.crypt
8270,sci.crypt
8271,sci.crypt
8272,sci.crypt
8273,sci.crypt
8274,sci.crypt
8275,sci.crypt
8276,sci.crypt
8277,sci.crypt
8278,sci.crypt
8279,sci.crypt
8280,sci.crypt
8281,sci.crypt
8282,sci.crypt
8283,sci.crypt
8284,sci.crypt
8285,sci.crypt
8286,sci.crypt
8287,sci.crypt
8288,sci.crypt
8289,sci.crypt
8290,sci.crypt
8291,sci.crypt
8292,sci.crypt
8293,sci.crypt
8294,sci.crypt
8295,sci.crypt
8296,sci.crypt
8297,sci.crypt
8298,sci.crypt
8299,sci.crypt
8300,sci.crypt
8301,sci.crypt
8302,sci.crypt
8303,sci.crypt
8304,sci.crypt
8305,sci.crypt
8306,sci.crypt
8307,sci.crypt
8308,sci.crypt
8309,sci.crypt
8310,sci.crypt
8311,sci.crypt
8312,sci.crypt
8313,sci.crypt
8314,sci.crypt
8315,sci.crypt
8316,sci.crypt
8317,sci.crypt
8318,sci.crypt
8319,sci.crypt
8320,sci.crypt
8321,sci.crypt
8322,sci.crypt
8323,sci.crypt
8324,sci.crypt
8325,sci.crypt
8326,sci.crypt
8327,sci.crypt
8328,sci.crypt
8329,sci.crypt
8330,sci.crypt
8331,sci.crypt
8332,sci.crypt
8333,sci.crypt
8334,sci.crypt
8335,sci.crypt
8336,sci.crypt
8337,sci.crypt
8338,sci.crypt
8339,sci.crypt
8340,sci.crypt
8341,sci.crypt
8342,sci.crypt
8343,sci.crypt
8344,sci.crypt
8345,sci.crypt
8346,sci.crypt
8347,sci.crypt
8348,sci.crypt
8349,sci.crypt
8350,sci.crypt
8351,sci.crypt
8352,sci.crypt
8353,sci.crypt
8354,sci.crypt
8355,sci.crypt
8356,sci.crypt
8357,sci.crypt
8358,sci.crypt
8359,sci.crypt
8360,sci.crypt
8361,sci.crypt
8362,sci.crypt
8363,sci.crypt
8364,sci.crypt
8365,sci.crypt
8366,sci.crypt
8367,sci.crypt
8368,sci.crypt
8369,sci.crypt
8370,sci.crypt
8371,sci.crypt
8372,sci.crypt
8373,sci.crypt
8374,sci.crypt
8375,sci.crypt
8376,sci.crypt
8377,sci.crypt
8378,sci.crypt
8379,sci.crypt
8380,sci.crypt
8381,sci.crypt
8382,sci.crypt
8383,sci.crypt
8384,sci.crypt
8385,sci.crypt
8386,sci.crypt
8387,sci.crypt
8388,sci.crypt
8389,sci.crypt
8390,sci.crypt
8391,sci.crypt
8392,sci.crypt
8393,sci.crypt
8394,sci.crypt
8395,sci.crypt
8396,sci.crypt
8397,sci.crypt
8398,sci.crypt
8399,sci.crypt
8400,sci.electronics
8401,sci.electronics
8402,sci.electronics
8403,sci.electronics
8404,sci.electronics
8405,sci.electronics
8406,sci.electronics
8407,sci.electronics
8408,sci.electronics
8409,sci.electronics
